url,label
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cr04JnnyMX2nuBFi0_2oL5SwTG5YQfmNsKJZ3-lArD5fUbbiyuICR7-QnyUYsNiuHCB9jsPs3uuNeJsWkcIuM0gnu9uUDAiywDKtiYaoHNIY-l4bO0x06kOYoK9LQLoiJDEctWMZ59UCI8XsXa0iTxQhJQEIh08KtMQ37KZhYU4w0cmWcea0ft6GYg3QfdAclp55hTsGbEHf1nI84MRq66iTE0IiA\%3D\%3D&amp;attredirects=0,1
en.wikipedia.org/wiki/POP-11,0
www.estampatuimagen.cl/wp-content/plugins/contact-form-7/languages/stampcion/Logon.html,1
service.confirm.paypal.cmd.cgi-bin.9678sd2f8e657sqd2e6d88sd8ad62s3d24e6d4sd8e74ds4d3d.dsqd542426d5e9d27s.fdsf751e3d44715sde8d74s2d.d755d83566e84d5d.d15d2435989s8d5ed.284658d6ds8855.belitungindah.com/14a275c90279b1da25c652f5ad583272/web?885db116fdbfb21918z87hgo97yhhxa5120312838zxaze716236156a1a4f7bfbc7e962b84c131920653ed56a1a4f7bfbc7e962b84c131920653ed,1
www.developerfusion.com/tag/php/,0
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.styllustaxiarapiraca.com.br/0281b35388219fc36a87bc978fb78227/,1
arfhand.0fees.net/,1
www.angelfire.com/wa/Division5/index.html,0
www.scielo.br/pdf/aabc/v74n3/v74n3a06.pdf,0
www.devin.com/ieblock_howto.shtml,0
www.wired.com/techbiz/it/magazine/16-10/mf_chrome,0
www.2345yc.com//wp-includes/pomo/loginpage.htm,1
www.21stcentury.co.uk/robotics/,0
pastehtml.com/view/bat213zup.html,1
frenchkitchens.net.au/www.paypal/,1
www.networkworld.com/ee2/2003/1110appfw.html,0
mark-westcott.com/adminpanel/FCKeditor/editor/filemanager/upload/php/private/allaccounts/cc/refund.htm,1
www.execusite.com/reedcpa/welcome.html,0
www772.paypal.co.uk.12193.ssl-320.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=system_email_PP772,1
www.discovergames.com/Bump.html,0
soldierforever.com/.tbt/Www.PayPal.fr4/Langue&amp;id=FR-fr/c0aeae66fdbfb2119927117e3a6765c403f4977abcf/cmd=_login-submit&amp;dispatch=5885d80a13c0db1fb6947/info_updating/paypal/,1
tools.ietf.org/html/rfc3750,0
primwood.se/broschyrer/Redirect.php,1
www.zhengdasw.com/images/?us.battle.net/login/en/?ref=buqvnbdus.battle.net/d3/en/index&amp;app=com-d3,1
www.cearadesignfull.xpg.com.br/,1
tools.ietf.org/html/rfc2493,0
vantagensfidelidade.com/cadastro.php,1
alexbucatarladomiciliu.ro/tlstra/www.telstra.com.au/billing/action/payment/Onlinepayment/Update/,1
login-yahoo.com.tezio.com.co/config/login_verify1/ar.php,1
www.paypal.co.uk.8954.secure-821.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=bb4a41b37a65584679ac36301fbd1172,1
leduo80.com/ppl/Paypal.it/forms/windhoek_tours/78ddd5f6f6249dd59bd013df134ac378/Confirm.php?cmd=_Confirm&,1
www.bobgoodman.net/main/glossary.html,0
www.jimpowell.com/VideoProductions.htm,0
members.multimania.co.uk/johnnymorgan001/,0
www.galttech.com/zip.html,0
www.mpiturbo.com/form/use/TechnicalSupport/form1.html,1
faculty.tamu-commerce.edu/jdavis/railroad/symposium/,0
gfggffgg.hostzi.com/,1
tools.ietf.org/html/rfc69,0
login.03884.maxkz.com/login-error.php?login=acf773abe8af414893476601436e6332,1
fatalhost.com.br/paypal/,1
www.bactrian.org/~carlton/,0
www.nhoug.info/page/index.php?pid=57,1
www.alcq.com.au/wp-includes/personal/logon/custom1.php,1
centrocommercialeilporto.it/tmp/paypal.co.uk/security/update/id124758365/,1
www.lanshack.com/Data-Voice-Tools-Testers-C67.aspx,0
www.ibm.com/developerworks/java/library/j-ejbexcept.html,0
tools.ietf.org/html/rfc1143,0
pastehtml.com/view/b8oghhx3p.html,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqFujQ14i8ibk5elqdS_Txb0jDH4blTRh0ap19fuZGxgGjcEjXeNtJaSdWWYXjabRLv2hQe7_MBjVwl-Wi2Y4R_O4Mfv-CRgDu6fbkCKgSSzAK9RfDVKrbi5wuwnX-AC6UHTm79OyFXQ6aJU3d-fsm1Y_mB7dXrSWRWWDdrScoFDTlm4A28UgwIqbQDdpukI7YksWh6aUH-ojq8PHIUF14jTxS-Rg\%3D\%3D&amp;attredirects=0,1
www.advmathappl.com/ap_agreement.html,0
www.milbank.org/quarterly.html,0
listserv.uga.edu/archives/rexxlist.html,0
news.cnet.com/2100-1001-211144.html,0
painterspaintings.com/P_mindelse-koordinaterne-dk/db88640ca22e2162c929c83025fb93ca/,1
www.bccplanning.com/css/.css/WwW.CgD.PT-ecc.html,1
bitslook.org/amFuc2VuLWp1ZWNoZW5AdC1vbmxpbmUuZGU=/DEsdR/cgim17avdy8hwxr4fk,1
paypal.com-l-ee41526.6589g41254y78548r96548e.32568f62541.fg1458741d54870h3215487jh.658749o6542587.m6587451g3210547.jh3254874511254y78548rj.01236587i652140.k471256j36254180.d5f4y4j1n2832.bmfassurances.ma/7227153e2f8342690380792222af6c21,1
mustafakose.name.tr/natwest.co.uk/index.html,1
pastehtml.com/view/capqqsi3d.html,1
www.wired.com/techbiz/media/news/1999/08/21490,0
www.realmsofdespair.com/heirarchy.html,0
www.jjlipizzans.com/wp-content/plugins/wp-super-cache/paypal.com.au/au/cgi-bin/cmd/login.html,1
us.battle.net.ok.ggweb.asia/login/en/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,1
www.angelfire.com/ne/Augustnevr/,0
sourceforge.net/projects/mixmaster/,0
www.zib.de/Numerik/numsoft/CodeLib/index.en.html,0
tinyurl.com/8f8szyn,1
www.sinoci.com.cn/css/?us.battle.net/login/en/?ref=fvugieeus.battle.net/d3/en/index&amp;app=com-d3,1
bandschile.com/paypalisie/privpaylses/originalli/login.php,1
www.paypal.co.uk.2186.secure-731.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=618d09ec0f0aa2788a190aaf4df29680,1
www.xszwys.com/js/,1
rekrims.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0Brb2ZmZXJ3b3JsZC5kZQ==&ixh=ZGlzdG9zdC5vcmcMessage-ID:&ctr_=DE,1
painterspaintings.com/P_mindelse-koordinaterne-dk/a17117fbeb55ddc3e7aee4224467ac8d/,1
mobilemoneyavalanche.com/home/www.wellsfargo.com/update.wellsfargo.com/wellsfargo-online.server/questions.php,1
alpine-freeride.com/Wordpress/wp-content/plugins/kyplex/9470375179/902491205/,1
www.eclipse.org/aspectj/,0
www.daimi.au.dk/~beta/Manuals/latest/beta-intro/,0
www.kaufmann.no/roland/dvorak/,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqnRI_RLrPewQYrDY1exBHmbVGiwLeFtd2DV-GNMRYtDEK77eHnNIZ4ekj2Mz2rroMJJDw80q-4OtWEIqvIvzGbJHhelloQMgZqOyQpOmTw24hSNsZRQhqAzjN0fymjQzBM__9jlZ66O-v7YwJIrv5gzY0T--M_ZBVpI01ExTDGRclf5QbysP6tpnMs6GWAu610LwT1SkXwuDbyEnR7G3HCMg1Rzw\%3D\%3D&amp;attredirects=2,1
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.cpnfirmed5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d.confirmed22.info.numebr197388.vacuumreviewers.com/confirmed526/confirmed\%3Fa6=ided6aee8d43relog,1
martin.bertolino.home.comcast.net/~martin.bertolino/,1
draft-site.info/6/wp-content/themes/OMKO/abn.html,1
slashdot.org/features/01/10/29/1723228.shtml,0
www.vintache.se/ap/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d0ae82fd6d34eb1ddd69f95f3b9a1defd0ae82fd6d34eb1ddd69f95f3b9a1def,1
www.ilog.com/products/views/,0
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/68309590205d0d4ce4b2a2a3987ea942/,1
www.berkelium.com/OpenGL/,0
taesx.com/img/?ref=us.battle.net/d3/en/index,1
ebaay.szm.com/ehhfkdjfkskfjedlfdsfsffkdkskdndklsndlsnmldsjflsjdlsdjfkfj.htm,1
plg.uwaterloo.ca/~migod/uml.html,0
x.co/oO8m,1
paypal.com.cgi.bin.gfgkdmkg564546sqdfsdfjhfd.ultramed.com.au/993759fab8616a832be5e7ffd0d8f4aa/,1
keithdevens.com/software/php_calendar,0
www.office.xerox.com/small-business-templates/enus.html,0
entretecno.cl/includes/facte/89b06c27a5f5c4ff08563e5b7612d46d/,1
www.paypal.com.cgi-bin.dispatch.login.verification.65e465165c419879a81351098c65165e4987987b987.65a1651651c98795416b5196849e8496465d16516516a51325230172.setjournals.org/confirmation46/security/index1.php,1
stephaniesilvers.com/wp-content/dav0/step1.php?National-Australia-Bank53710Account-Verification-Process8149,1
www.tutorialized.com/tutorials/Ruby-on-Rails/1,0
samapi.co.th//php/cache/AOLUPDATE/aol.html,1
mockguru.info/aZkloiD/azeB!125/,1
aboutabacus.com/testf/page/64403487f92811d0f93d39166659f4bb/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc57c91e9401b8de43796e3e80d780fab557c91e9401b8de43796e3e80d780fab5,1
us.ggok.asia/login/en/login.html,1
paypal.com.cgi-bin-login-update-account.1254856.bsafecarhire.com/security/login.php,1
www739.paypal.ca.44116.securessl-810.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_6B5481024DE5D6029DCF,1
www.icongames.com.br/msxfiles/redmsx/,0
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/496e9b1380237cf28620dcef1e4df237/index1.php,1
code.activestate.com/recipes/langs/python/,0
vocex100.comule.com/,1
scur.paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.freemanfeedback.com/wewwewewewewewewewewewewewewe/wweweweererererwewewewewewewewe/info/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e520b9aa003bbc88578a17787d7fe250c920b9aa003bbc88578a17787d7fe250c9,1
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5OTAwNw,1
mainline.brynmawr.edu/Robots/ResourceKit/,0
www.b4u.sakura.ne.jp/application/files/bill872a.html,1
sourceforge.net/projects/jtutilities/,0
kccazin.com/fr/erreur.htm?amp,1
ikonrealty.net/imp2/index.html,1
iridia.poland.fm.interia.pl/index.htm,1
www.angelfire.com/tv2/wayneowebdesign/,0
www.devaworld.com/images/email/cgibin/nl/redirect/webscr.php?cmd=_login-run,1
www.state.ia.us/government/com/util/util.html,0
www.bjcurio.com/js/index.htm?app=com-d3&amp;http:/us.battle.net/login/en/?ref=http:/xsspremus.battle.net/d3/en/index,1
compradasorte.net46.net/,1
www.cs.rmit.edu.au/fedconf/index.html?page=coopis2006cfp,0
iczs.org.br/midia/live/cielo.com.br/index.html,1
www.vapaco.be/wp-content/plugins/akismet/owner.php/,1
web.mit.edu/invent/a-winners/a-kurzweil.html,0
www.miraclemileshopslv.com/blog/banners/eim.htm,1
eu.battle.net.login.security.inspection.worldofwarcraft.xml.zh-lvp.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,1
www.automatedqa.com/products/aqnet.asp,0
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/,1
www.alejandravillamorales.com/wp-content/themes/amazing-grace/images/properties/index.htm,1
www.szlingyu.cn/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7couVMhgtP1AvJbXjrFSCNsUHzobMjGJsxOjur8B8ByYIXLGKi0Ry27UONNdzHAjAaZVJWk8SGdQqkN9qGd5cZLzIctpnac6kbjdyrJEpPkjUQ-MAXZuUqym08QiLBDFrCziepKnuiX1NwNKUw-pO45WTcYbMjzym5c9TB9k0F_Ajhd9csWlZ4Dui4XF4Fowo6Qmv7zs7eqDXSiBUYWIfoBsD_cVHw\%3D\%3D&amp;attredirects=1,1
tootoo.kr/auctionDB/o2update/O2_security_update.html,1
www.inet.hr/~ssurlina/,0
www.studionabik.com/css_/img/webscr/cmd_/_/login_run/d0879b1a8176b72578f63eb49f4ab122/,1
static.fsf.org/fsforg/rss/news.xml,0
www.astm.org/cgi-bin/SoftCart.exe/DATABASE.CART/PAGES/F1947.htm?L+mystore+ifma3146,0
www.luleburgazmem.gov.tr/kanun/index.html,1
