url,short_url,sub_domain,favicon,ip,href_count,state_code,url_length,ssl,page_redirect,meta_data,url_rank
http://bodbodintternet.net16.net/,1,1,0,2572943460,1,1,46,0,0,1,6382
http://www.sics.se/fdt/projects/vericode/evt.html,1,1,0,2892537474,178,0,35,0,0,1,743358
http://sourceforge.net/projects/klavg/,1,1,0,3630769677,250,0,39,0,0,1,467
http://www.shantasroti.nl/images/stories/is.html,0,1,0,586779335,0,1,48,1,0,0,10000000
http://www.linuxdevcenter.com/pub/a/linux/2004/09/02/scribus.html,1,1,0,389357593,56,0,30,0,0,1,2841
http://tools.ietf.org/html/rfc2889,1,1,1,1084908074,323,0,35,0,0,1,12119
http://www.ibm.com/developerworks/xml/,1,1,0,1749720821,188,0,55,0,0,1,745
http://creditihabbogratuiti.blogspot.com/,0,1,0,2899943809,21,0,41,1,0,1,10000000
http://yohoasianbistro.com/aol.com/update.htm,0,1,0,1807130963,0,1,45,1,0,1,2936102
http://docs.google.com/spreadsheet/viewform?formkey=dDFNbWxwZi1VZVZ6YVY3RDl0Tm9YQXc6MQ,1,1,1,3627736558,3,1,87,0,0,1,1
http://www.beautynao.iamspace.com/Erotic/JAV.htm?to=www.megaupload.com/?d=AL8KN41S,0,1,0,1757943647,0,0,82,1,0,0,10000000
http://wahler.com.br/Cielo2012/,1,1,0,401358483,1,1,34,0,0,1,10000000
http://pastehtml.com/view/bvu1fs4vc.html,1,1,1,2542501898,5,0,41,0,0,1,1250938
http://www.cs.iastate.edu/~gannadm/,1,1,0,2176485894,10,0,35,1,0,0,7228
http://www.fileplanet.com/100636/0/section/The-Godfather-,1,1,0,2731722126,118,0,27,0,0,1,36765
http://secure.runescape.com.rstt.tk/m=weblogin/loginform.html?mod=www&ssl=0&dest,0,1,0,3272878975,0,1,80,1,1,1,10000000
http://www.badgers-in-foil.co.uk/projects/as2api/,0,1,0,878679175,44,0,49,1,0,1,10000000
http://www.adaic.com/standards/ada05.html,1,1,0,601283436,100,0,52,0,0,1,5550376
http://www.pri.wur.nl/uk/,1,1,1,2313160990,141,0,82,0,0,1,21618
http://www.newaccountantusa.com/default.html,0,1,0,1107224436,2,1,44,1,0,0,9919228
http://www.u-turnrecords.com/bottom.htm,0,1,0,842997761,158,0,39,1,0,1,10000000
http://www.whiteweasel.net/cfn/webcam/webcam.html,0,1,0,2733767766,0,1,49,1,0,0,10000000
http://linsec.ca/Using_mutt_on_OS_X,1,1,1,1746435356,32,0,18,0,0,1,10000000
http://pgc.com/commonlisp/,0,1,0,2892020153,0,1,26,1,0,1,10000000
http://maslo1.com/4068021996/3853935958353/,1,1,0,2760563250,396,0,26,0,0,1,10000000
http://www.bnbytes.com/computer.shtml,0,1,0,3628562473,39,0,37,1,0,1,10000000
http://www.ecommercetimes.com/perl/story/13397.html,1,1,1,840092489,264,0,47,0,0,1,138162
http://www.gulfcoastblindandshutter.com/root/secure-code8/home/d1b89d5c046fed128a01672db1786eb5/,0,1,0,393184370,0,1,96,1,0,0,10000000
http://resgatepromocionaltam2012.mx.tc/,0,1,0,1746640317,0,0,39,1,1,1,10000000
http://en.wikibooks.org/wiki/XForms,1,1,1,1734780640,436,0,36,0,0,1,5232
http://www.motu.com/products/software/machfive/,1,1,0,598727289,207,0,44,0,0,1,174206
http://starterwebsites.ca/photodemo/components/com_user/www.paypal.com/ca/cgi-bin/webscr-cmd/login/001094c86c6c2a9721454224943ce2e9/,0,1,0,3227773333,0,1,132,1,0,0,10000000
http://www.gamecabinet.com/sumo/Issue16.17.18/WizWar.html,0,1,0,3502891852,5,0,57,1,0,1,6724362
http://celebrityhood.com/wp-content/plugins/akismet/9091457852/53267548824646/,0,1,0,59394237,0,1,78,1,0,0,10000000
http://habbohack2.blogspot.com/,0,1,0,3627731009,12,1,31,1,0,0,10000000
http://members.tripod.com/~mchunkat/blogger.html,1,1,0,3519740994,65,0,39,1,0,1,9009763
http://brakka.0fees.net/,0,1,0,3342594713,0,0,24,1,0,1,985602
http://www.oxymoronical.com/web/firefox/updatechannel,1,1,0,1746638921,43,0,54,0,0,1,5883879
http://www.felgall.com/struc.htm,0,1,0,3221473641,0,1,32,1,0,0,3096976
http://www.cs.unipr.it/~bagnara/Papers/Abstracts/ALPN99a,1,1,0,2689509260,13,0,57,0,0,1,21477
http://paypal.com-cgi-bin-helpweb-cmd-help-security-center.stchadsprimary.co.uk/Confirm-Your-PayPal-Account/aa1bff710d46c429dbcb291308057989/,0,1,1,401358483,1,1,141,1,0,1,10000000
"http://savageranch.com/portal/bnzonlineaccess/accountupdate/1,1184,10-123--1871,00.html",1,1,1,64975801,2,0,66,0,0,1,2418
http://www.sdsc.edu/sdnap/,1,1,0,2230916463,2,1,27,0,0,0,242895
http://login-paypaldtc-krafteurope.com.hgu1.com/?cGF5cGFsZHRjQGtyYWZ0ZXVyb3BlLmNvbQ=Message-ID:,0,1,0,1139111958,0,0,95,1,0,1,10000000
http://forum.tlbia.com.fm.interia.pl/subtopic=login&amp;boardid=26.html?,1,1,1,3645522199,435,0,23,0,0,1,723
http://brightf.byethost18.com/w/home.html,0,1,0,3342594713,0,0,41,1,0,1,300319
http://www.sofsem.cz/sofsem07/,0,1,1,2481391346,19,0,30,1,0,1,10000000
http://vietuc.edu.vn//upload/pokl.htm,0,1,0,3413575787,0,1,37,1,0,1,10000000
http://tools.ietf.org/html/rfc1274,1,1,1,1084908074,276,0,35,0,0,1,12119
http://tools.ietf.org/html/rfc1633,1,1,1,1084908074,172,0,35,0,0,1,12119
http://tools.ietf.org/html/rfc2885,1,1,1,1084908074,1046,0,35,0,0,1,12119
http://cmfa3cs8qcvpaq.blogspot.com/,1,1,0,2899909249,123,0,36,0,0,1,10000000
http://www.lms.ac.uk/jcm/,1,1,-1,2613493910,244,0,38,0,0,1,5989833
http://tools.ietf.org/html/rfc1767,1,1,1,1084908074,80,0,35,0,0,1,12119
http://www.unicode.org/charts/PDF/U0980.pdf,0,1,0,1109577740,0,0,43,1,0,0,36485
http://www.angelfire.com/rpg2/abassspectre/index.html,0,1,0,3519740969,3,0,53,1,0,0,17554
http://www.carousels.com/cmusic.htm,0,1,0,602083432,0,1,35,1,0,0,10000000
http://cs.union.edu/~striegnk/courses/nlp-with-prolog/html/,0,1,0,2506761679,21,0,59,1,0,0,198720
http://www.sznorinco.com/cement/,0,1,0,1086065265,5,0,32,1,0,1,10000000
http://www.mathematik.uni-ulm.de/sai/ss96/uxdb2/comparison.html,0,1,0,2252096005,113,0,63,1,0,0,74689
http://www.unsickerfarms.com/index.html,0,1,0,758668601,12,0,39,1,0,1,10000000
http://www.smartwebby.com/resources.asp,0,1,0,842965222,168,0,39,1,1,1,468562
http://bit.ly/TpCwDC,1,1,0,1137178634,5,0,89,0,0,1,564
http://teamblade.org/paypal.co.uk/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e52071a9af8eca9b007ed9b3e93199eb972071a9af8eca9b007ed9b3e93199eb97,0,1,0,3352098921,0,1,198,1,0,0,10000000
http://amig0slivechats5.blogspot.com/,0,1,0,2899908801,12,1,37,1,0,0,10000000
http://www.kuro5hin.org/story/2001/9/25/1527/21500,0,1,-1,3645290546,12,0,50,1,0,1,5047212
http://www.netaction.org/monitor/,0,1,0,600945651,34,0,33,1,0,1,10000000
http://www.red-sweater.com/clarion/,1,1,0,846476273,9,0,31,0,0,1,10000000
http://sourceforge.net/projects/logo3d/,1,1,0,3630769677,269,0,40,0,0,1,467
http://tools.ietf.org/html/rfc2224,1,1,1,1084908074,121,0,35,0,0,1,12119
http://upgai.com/letsmall/gdata/property/view/mls0345.html,0,1,0,58850528,0,1,58,1,0,0,10000000
http://www.taawa.pl/wp-content/plugins/akismet/Paypal_PersonalBanking.html,1,1,-1,2448390955,22,0,20,1,0,1,10000000
http://porminacion.org/images/stories/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3ruhttp32A2F2Fmy-ebay-co-uk2Fws2FeBayISAPI3dll3FMyEb3ay22hd73d3xuk5j69J82Fe1rdfsa3eba33x.html,0,1,0,3325457864,0,1,205,1,0,0,10000000
http://clicktoenjoy10.blogspot.ca/,1,1,0,3627736545,12,1,35,1,0,0,10000000
http://www.cleo.net.uk/followtheyarn/,0,1,0,93654552,8,0,37,1,0,1,4373782
http://www.aquafiltersrbija.rs/account_update.htm,0,1,0,3288100498,0,1,49,1,0,0,10000000
http://gee.cs.oswego.edu/dl/html/malloc.html,0,1,0,2164462593,6,0,44,1,0,0,115610
http://feeds.feedburner.com/OfficialGmailBlog,0,1,0,2899943822,0,0,45,1,0,0,15187
http://www.finseth.com/craft/,0,1,0,3522190939,594,0,29,1,0,1,4953622
http://www.onlamp.com/php/,1,1,0,399838475,56,0,30,0,0,1,2841
http://www.crossroad.to/text/articles/D&amp;D&amp;Harry.htm,0,1,0,1755876702,0,1,59,1,0,0,3157439
http://docs.google.com/a/go.ccad.edu/spreadsheet/viewform?formkey=dG9ZOFJWdGd1LVhRY191c2taZkFGdVE6MQ,1,1,1,2899908654,2,1,101,0,0,1,1
http://people.bath.ac.uk/masrjb/Sources/,1,1,0,2317757531,9,0,41,0,0,0,38411
http://autenticacielo.rel7.com/,0,1,0,1075841091,0,1,31,1,0,0,10000000
http://tools.ietf.org/html/rfc388,1,1,1,1084908074,15,0,34,0,0,1,12119
http://www.wholesalegemstonesjewelry.com/wp-content/themes/images/SeniorPeopleMeet.com,0,1,0,1746638965,0,1,86,1,0,0,10000000
http://www.cpan.org/authors/id/R/RW/RWENNER/xtractCode.pl,0,1,0,2539998937,0,0,57,1,0,0,135079
http://www.hnqsfz.com/images/?us.battle....,0,1,0,2054294822,2,1,43,1,0,1,10000000
http://www.seguranca.h19.ru/desco/index.html,1,1,0,2328460025,73,0,15,0,0,1,172358
http://www.kuro5hin.org/story/2001/7/10/043/19846,0,1,-1,3645290546,12,0,49,1,0,1,5047212
http://www.codeguru.com/Csharp/Csharp/cs_collections/article.php/c5505,1,1,-1,3088652599,881,0,104,0,0,1,46082
http://www.bluetetra.com/xsddoc/index.htm,0,1,0,1109875866,20,0,41,1,0,0,10000000
http://dss.ucar.edu/libraries/gbytes/,0,1,0,2155197809,66,1,37,1,0,1,41538
http://tools.ietf.org/html/rfc3191,1,1,1,1084908074,113,0,35,0,0,1,12119
http://news.cnet.com/2100-1023-875992.html,1,1,0,599674706,225,0,54,0,0,1,167
http://www.octosys.co.uk/cid.html,1,1,0,2954946056,19,0,63,1,0,1,10000000
http://crazeecreature.tripod.com/page2.html,0,1,0,3519740994,1,0,43,1,0,0,10000000
http://bikramyogahampden.com/old_site/uploads/index.htm,1,1,0,64975801,50,0,72,0,0,1,2418
http://dinas.tomsk.ru/firebug/?www.paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run,0,1,0,1383448142,0,1,83,1,0,0,10796
http://www.cpsts.com/index.html,0,1,0,3233351157,0,1,31,1,0,0,10000000
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.47.8091,0,1,1,2194376799,20,1,63,1,0,1,1854
http://www.libpng.org/pub/png/slashpng-1999.html,0,1,0,3630769674,26,0,48,1,0,1,550250
http://www.sportsfanfare.com/affiliate-program.html,0,1,-1,576873246,1,0,51,1,0,1,4423276
http://www.wix.com/peterdaw/studio-bellissimo,0,1,1,3118873954,1,1,45,1,0,1,174
http://www.instantasp.co.uk/products/instantforum/default.aspx,0,1,-1,2307389242,95,0,62,1,0,1,1148634
http://www.hindunewyear.com/hindu/wallpapers/index.html,1,1,0,1138144262,40,0,56,0,0,1,7049351
http://creeksideshowstable.com/Paypal_Virefication/3248536c9562a3044cd01d637a8c06ee/new1/747381f4723a2006ac0875f1b9017121/0892ba49b5dfd3c046ff420f218817f7/,0,1,0,1760542902,0,1,155,1,0,0,10000000
http://sourceforge.net/projects/pymifluz/,1,1,0,3630769677,250,0,42,0,0,1,467
http://paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epaloginuksss.uzmandoktorum.com/,1,1,1,64975801,2,0,68,0,0,1,2418
http://www.eecs.ucf.edu/~leavens/JML/,0,1,0,2225789086,2,0,37,1,1,1,4410
http://www.keyghost.com/qido/,1,1,0,3523556404,23,0,30,0,0,1,10000000
http://scr2.com/kay/,0,1,0,2733765693,0,1,20,1,0,0,10000000
http://www.searchease.com/resources/default.htm,1,1,0,1607705264,191,0,70,0,0,1,279572
http://volksautoservice.com/remax2012/remax/,1,1,0,860107488,1,0,53,1,0,1,10000000
http://rybkj.cn/jpg?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,1,0,1719773081,4,1,84,1,0,1,10000000
http://santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/,1,1,0,2328460025,73,0,15,0,0,1,172358
http://www.informatik.uni-frankfurt.de/~eschenb/taon/,1,1,0,2365718820,0,1,62,1,0,0,59933
http://www.teradata.com/t/history/,1,1,1,389761121,119,0,45,0,0,1,63363
http://alphamarketingsg.com/media/-/page-1/?Explosao&amp;de&amp;Premios,0,1,0,3233400374,0,1,71,1,0,0,4090796
http://www.video.com.mx/english/english.htm,1,1,0,3468511424,11,0,32,1,0,1,10000000
http://pastehtml.com/view/bcvmue6yz.html,1,1,1,2542501898,5,0,41,0,0,1,1250938
http://www.mnot.net/python/WebLog/,1,1,0,760181157,5,1,35,0,0,1,435768
http://www.robertnz.net/cpp_site.html,0,1,0,1136903449,1,0,37,1,0,1,3730623
http://www.fi.muni.cz/~xsvobod2/misc/lapack/,1,1,0,2482712577,13,0,45,0,0,1,27132
http://jcc_7.tripod.com/d/,0,1,0,3519740994,11,0,26,1,0,1,10000000
http://www.ai.sri.com/mailing-lists/slug/,0,1,0,2188072989,10,1,41,1,0,1,210175
http://www.adobe.com/devnet/dreamweaver/articles/css_simple_styling.html,1,1,1,390280584,65,1,81,0,0,1,51
http://developers.sun.com/rss/java.xml,1,1,0,2627156755,93,0,41,0,0,1,469
http://bogus411.tripod.com/Super-Cool-Virtual-Pets/,0,1,0,3519740994,18,0,51,1,0,1,10000000
http://www.sevkon.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,1,0,2589869730,0,1,90,1,0,0,10000000
http://www.workshopoftheworld.com/manayunk/wilde.html,1,1,0,2429570610,39,0,54,0,0,1,10000000
http://www.fileplanet.com/94297/0/section/Chaos-Legion,1,1,0,2731722126,29,0,45,0,0,1,36765
http://www.sciencejobs.com/bio/,1,1,1,2778730260,73,0,30,0,0,1,11956
http://articles.sitepoint.com/article/build-a-phpbb-forum,1,1,0,915690591,129,0,31,0,0,1,5937
http://www.cs.washington.edu/research/constraints/cassowary/,1,1,0,584551384,27,0,48,0,0,0,4026
http://image-strategie.com/administrator/components/com_project/nordea/nordea.html,0,1,0,2538611016,2,1,82,1,0,1,10000000
http://ghost3kchi.szm.com/nokia.htm?bay.com/ws/eBayISAPI.dll?SignIn&ru=www.ebay.com/,0,1,0,1442374714,0,1,84,1,0,0,272953
http://www.toppoint.de/~zoc/gspam.html,1,1,0,3645293886,95,0,39,0,0,0,10000000
http://www.bilawchuk.com/mark/,0,1,0,1152112441,11,0,30,1,0,1,10000000
http://www.growthconsulting.org/email/Rm/Rm/Remax/,0,1,0,58850528,0,1,50,1,0,0,10000000
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=iulsligus.battle.net/d3/en/index&amp;app=com-d3,1,1,0,3659159763,21,0,21,1,0,1,10000000
http://www.nixsoftware.com/products/transparentis/,0,1,0,800720882,32,0,50,1,0,1,10000000
http://www.trombold.com/index.htm,0,1,0,3638722909,24,0,33,1,0,1,10000000
http://news.cnet.com/2100-1023-250076.html,1,1,0,599674706,218,0,81,0,0,1,167
http://www.msboycott.com/thealt/,1,1,0,401327214,118,0,73,0,0,1,44
http://www.sun.com/software/webnfs/ds-webnfs.xml,1,1,0,2627156771,70,0,27,0,0,1,469
http://www.cs.virginia.edu/~gfx/Courses/2001/Advanced.spring.01/ppt/lecture21.pdf,0,1,0,2156872459,1,1,81,1,0,0,6445
http://www.w3.org/Style/CSS10/,0,1,0,2149463140,33,0,30,1,0,1,5103
http://microcalls.com/blog/wp-content/plugins/akismet/8392225808/902491205/,0,1,0,3233360314,0,1,75,1,0,0,10000000
http://csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/mags/mi/&amp;toc=comp/mags/mi/1991/04/m4toc.xml&amp;DOI=10.1109/40.85722,0,1,0,1666617429,0,1,137,1,0,1,42420
http://greenrootsmovement.com//templates/ja_fagus/www.free.fr/2/fr/login/adsl.html/,0,1,0,3107303731,2,0,83,1,0,1,10000000
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.56.4042,0,1,1,2194376799,55,0,63,1,0,1,1854
http://www.xml.com/buyersguide/,1,1,0,598558159,13,1,32,0,0,1,299979
http://www.animats.com/papers/languages/,0,1,0,3233361462,0,1,40,1,0,0,4562710
http://tools.ietf.org/html/rfc85,1,1,1,1084908074,5,0,33,0,0,1,12119
http://irc.netsplit.de/channels/,1,1,0,1427704360,0,0,29,0,0,0,606334
http://www.termedirabbi.it/wp-content/plugins/nivo-slider/cache/ref2.php,1,1,0,3653373190,101,0,30,0,0,1,10000000
http://www.angelfire.com/biz3/MAPregistry/kfeframes.html,0,1,0,3519740969,3,0,56,1,0,0,17554
http://www.elsevier.com/wps/find/journaldescription.cws_home/30446/description#description,1,1,0,3411154951,84,0,98,0,0,1,680
http://www.census.gov/foreign-trade/www/,1,1,0,1752213708,122,0,47,0,0,1,3763
http://www.peridotec.com/robot/,0,1,0,3097104346,10,0,31,1,0,1,8782511
http://www.printingmonitor.com/default.aspx,0,1,-1,3098056851,34,0,43,1,0,1,10000000
http://www.pm5.org/bhajanojha/mail0aol36472aolfamericaonlineupdate.htm,1,1,0,772057315,3,1,66,1,0,1,10000000
http://www.troubleshooters.com/tmicro.htm,0,1,0,1157962733,1,1,41,1,0,1,947649
http://vilarisi.com/lib/RemaxSecure/Remax - Secure Login.htm,1,1,0,1401477174,1,1,66,1,0,1,10000000
http://www.jroller.com/jeddi/category/J2ME,0,1,-1,576873246,1,0,42,1,0,1,10000000
http://fun-dive.com/gps/?check=1i60305580.html,0,1,0,2734503502,2,1,46,1,0,1,10000000
http://webopedia.com/TERM/M/MP3.html,1,1,-1,1177163571,102,0,41,0,0,1,25403
http://www.habbonoticias1.tk/,0,1,0,3272878927,0,1,29,1,1,1,10000000
http://www.ardamax.com/keylogger.html,0,1,0,1168284397,0,1,37,1,0,0,1243554
http://www.forbes.com/2000/10/04/1004looksmart.html,1,1,-1,2540001841,206,0,52,0,0,1,282
http://www.audiodesignguide.com/theSource/theSource.html,0,1,-1,1653208101,36,0,56,1,0,1,7496269
http://tools.ietf.org/html/rfc3227,1,1,1,1084908074,100,0,35,0,0,1,12119
http://www.theregister.co.uk/2001/08/06/so_how_much_is_armani/,1,1,0,1746070358,0,1,61,0,0,0,22188
http://sharkysoft.com/software/java/lava3/printf/,1,1,0,919094313,0,1,50,0,0,0,5848292
http://tools.ietf.org/html/rfc3206,1,1,1,1084908074,71,0,35,0,0,1,12119
http://tibbia.za.pl/,1,1,0,1450177153,76,0,13,1,0,1,4747018
http://www.clickz.com/showPage.html?page=514611,0,1,0,2378290452,0,1,47,1,0,0,19939
http://www.angelfire.com/realm2/redriver/,0,1,0,3519740969,2,0,41,1,0,1,17554
http://paiypal.com/webscr.php,1,1,0,64975801,43,0,62,0,0,1,2418
http://home.neopets.com/templates/homepage.phtml?pet_name=Dashtonite,0,1,0,2542501899,0,1,68,1,0,0,12905
http://www.melbpc.org.au/pcupdate/,1,1,-1,221687080,1,1,35,0,0,1,10000000
http://www.dc.btvu.org/js/?us.battle.net/login/en/?ref=ovthchrus.battle.net/d3/en/index&app=com-d3,1,1,0,791973686,1,1,98,1,0,1,977022
http://docs.google.com/a/insidehighered.com/spreadsheet/viewform?formkey=dEhfUkRXeGoxcjBFTHJWbENkOVN5M0E6MQ,1,1,1,2899944430,2,1,108,0,0,1,1
http://www.classiccmp.org/transputer/,0,1,0,1197208139,0,0,37,1,0,1,3533042
http://library.gnome.org/devel/gtk/,1,1,0,137057549,60,0,33,0,0,1,23695
http://www.jhjfkj.cn/images/?app=com-d3us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,1,0,1804875078,0,0,92,1,0,0,10000000
http://eicart.free.fr/rgd/,0,1,0,3558555497,9,0,26,1,0,1,10000000
http://pastehtml.com/view/bb0crpbxf.html,1,1,1,2542501898,5,0,41,0,0,1,1250938
http://www.ibm.com/developerworks/xml/library/x-think15/,1,1,0,1749720821,188,0,55,0,0,1,745
http://dbs.mathematik.uni-marburg.de/?search=Research_Projects_XXL,1,1,1,2314763216,206,0,53,0,0,1,49287
http://sellerjoin.com/includes/,1,1,1,64975801,2,0,65,0,0,1,2418
http://paypal-services.co/information-update&amp;FD1Q=QFSD5F5FG/,0,1,0,1572841524,0,1,64,1,0,0,10000000
http://www.creativepro.com/story/review/24327.html,1,1,0,600894863,50,1,47,0,0,1,76357
http://dengenendieopdeaardewonen.nl/signindllisap23eby8moto01.htm,0,1,0,3110608154,0,1,65,1,0,0,10000000
http://www.gameparty.cz/paypal.co.uk/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5c9547d7c0c125a4500e8fe6ee4876193c9547d7c0c125a4500e8fe6ee4876193,0,1,0,1586424163,0,1,205,1,0,0,10000000
http://www.learnthenet.com/english/index.html,1,1,0,757168496,233,0,28,0,0,1,317091
http://www.angelfire.com/ks2/cows/,0,1,0,3519740969,7,0,34,1,0,0,17554
http://affiliatealmanac.com/systembanking/69bbd9c372df176b4cc67d98b3308985,1,1,0,598293180,0,0,163,0,0,1,5630
http://getir.net/3j10,0,1,0,1746670403,4,0,21,1,0,1,8618060
http://www.sics.se/~joe/bluetail/vol1/v1_oo.html,1,1,0,2892537474,178,0,35,0,0,1,743358
http://philip.greenspun.com/panda/,0,1,0,1634436828,41,0,34,1,0,0,582226
http://www.freewebs.com/elfofthefire/index.htm,1,1,-1,1745902310,24,1,47,0,0,1,136276
http://dickey.his.com/diffstat/diffstat.html,1,1,0,3636642894,240,0,51,0,0,1,670900
http://news.cnet.com/2100-1023-919173.html,1,1,0,599674706,222,0,66,0,0,1,167
http://www.angelfire.com/hi5/paintarainbow/,0,1,0,3519740969,40,0,43,1,0,0,17554
http://www.pocketsoap.com/pocketsoap/,1,1,1,2917569944,41,0,38,0,0,1,2295488
http://www.sites.google.com/site/sulakespainslu/,1,1,0,1249758141,7,0,304,0,0,1,1
http://www.sz-leteng.com/images/,0,1,0,2633832632,0,0,32,1,0,1,10000000
http://www.smardec.com/products/license4j.html,0,1,0,843008257,18,0,46,1,0,1,10000000
http://pastehtml.com/view/b3yg68i2s.html,1,1,1,2542501898,5,0,41,0,0,1,1250938
http://www.onlamp.com/pub/a/php/php-xml-ml.html,1,1,0,389357593,56,0,30,0,0,1,2841
http://tools.ietf.org/html/rfc2502,1,1,1,1084908074,73,0,35,0,0,1,12119
http://www.webmastersprofitpak.net/javascript-tips.html,0,1,0,3413311434,0,0,55,1,0,1,10000000
http://www.speedy3d.com/articles#how-to,1,1,0,3629910929,71,0,40,1,0,1,10000000
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/609274535f2e949c0d6aabf80b717631,0,1,1,575717005,1,1,101,1,0,1,10000000
http://www.melbournetrackreport.com/pages/index.htm.html,1,1,0,3063978514,0,1,53,0,0,0,10000000
http://sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3D3D3Dhttp\%3A\%2F\%2Fus.bat=,1,1,0,2589869730,0,1,81,1,0,0,10000000
http://c2.com/cgi/wiki?LordOfTheFlies,1,1,0,1168651798,0,0,34,1,0,1,122051
http://paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.lollytube.com/paypal-uus/,1,1,0,64975801,43,0,64,0,0,1,2418
http://www.babinet.cz/avatars/19889/hires/dir/6d3d83aa7f6da2273e6bb09ba3839ff4/,1,1,0,1604894786,0,1,76,0,0,0,757362
http://beregovo.com/~dolphin/paypal/,0,1,0,1317030969,0,1,36,1,0,0,10000000
http://www.kingsportclub.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,0,1,0,3624706898,0,1,96,1,0,0,10000000
http://staff.um.edu.mt/jskl1/talk.html,0,1,0,3250335472,62,0,38,1,0,1,61392
http://groups.yahoo.com/group/finpdk/,1,1,-1,2007043602,42,0,47,0,0,1,11
http://napit0k.ru/-/https/www.itaubankline.com.br/GRISPNET/bklcomdll/,0,1,1,1608038649,6,0,69,1,0,1,10000000
http://taurenaefekts.lv/wp-content/plugins/captcha/images/Natwest/index.html,1,1,-1,1604888116,63,0,24,0,0,1,10000000
http://www.chisto.ru/new.paypal.login/assf7a8sfa7s/saf7as8fas9/safa8s76f6as7f78afs/,1,1,0,1308027005,3,1,84,0,0,1,688713
http://pay-pai.help.sec.us-login-cgi.bin.resolution.center.disbitch.41b54b566bh89g9g6g4566n8h9h615j66j8.amautopartes.com/0128e881c3131eb10ef0f74260d257a6/,1,1,1,64975801,2,0,67,0,0,1,2418
http://tam-multiplus-fidelidade.net84.net/resgate/milhas/cliente/,1,1,0,2572943460,1,1,46,0,0,1,6382
http://www.hwupgrade.com/cdrom/eide_comparison/,1,1,1,1496238024,565,0,25,0,0,1,26234
http://www.backstagesalonandspa.com/wp-ami/index.htm,1,1,0,575363161,0,1,48,1,0,0,10000000
http://www.sccs.swarthmore.edu/users/06/adem/engin/e25/finale/,1,1,1,2184894984,20,0,63,0,0,1,52844
http://www.cs.princeton.edu/shrimp/html/communication.html,1,1,0,2154858557,9,0,55,0,0,1,6709
http://web.mit.edu/ivlib/www/iv.html,0,1,0,3088693518,19,0,36,1,0,0,511
http://www.activestate.com/komodo-ide,1,1,-1,315986923,101,0,48,0,0,1,28269
http://villabeaurepaire.com/wp-content/themes/twentyeleven/LTWRDS/littlewoods.html,1,1,1,3340952635,1,1,86,1,0,1,10000000
http://www.magicmove.de/home_e.htm,1,1,0,1426948368,31,1,33,0,0,1,10000000
http://tools.ietf.org/html/rfc2896,1,1,1,1084908074,897,0,35,0,0,1,12119
http://www.angelfire.com/games3/baibis/,0,1,0,3519740969,13,0,39,1,0,1,17554
http://bikramyogahampden.com/old_site/uploads/images/5c9348cff5a9849b48266e5dfdfcb3ab/info.htm,1,1,1,64975801,2,0,72,0,0,1,2418
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.11.4842&amp;rep=rep1&amp;type=pdf,1,1,0,2194376799,0,0,60,1,0,0,1854
http://www.vaughns-1-pagers.com/internet/google-ranking-factors.htm,1,1,0,3480210967,108,0,68,0,0,1,696761
http://www.djamal.eb2a.com/paypal.html,0,1,0,3105588948,0,0,38,1,0,0,10000000
http://www.boardgamegeek.com/viewitem.php3?gameid=823,1,1,0,2194878429,0,1,36,0,0,0,2790
http://sandiegozoo.org/pandacam/,1,1,1,842544601,117,0,42,0,0,1,50845
http://pseudo-cyb.org/e-male/,0,1,0,1074653398,11,0,29,1,0,0,10000000
http://pastehtml.com/view/bcoyui4f0.html,1,1,1,2542501898,5,0,41,0,0,1,1250938
